year,state,name,lat,lon,duration_minutes,POPULATI_1,SQMI,POP20_SQMI,fips_city,closest_city,closest_distance,second_closest_city,second_closest_distance
2024,AR,BRADFORD,35.422004,-91.455232,2.9,678,0.87,779.2999999999989,0508260,RUSSELL,8.302410872708533,BALD KNOB,16.088240667641386
2024,AR,BRANCH,35.308303,-93.95537,2.933333333333333,296,3.13,94.59999999999991,0508440,RATCLIFF,6.0574528676608494,CAULKSVILLE,7.978320340311549
2024,AR,BRIARCLIFF,36.271968,-92.28209,3.533333333333333,236,2.25,104.9,0508665,SALESVILLE,3.6823313235695734,NORFORK,6.960007460779694
2024,AR,BROOKLAND,35.897051,-90.571657,2.316666666666667,4064,7.82,519.7,0509100,BOWMAN,11.214704130929883,JONESBORO,12.942636738811839
2024,AR,BRYANT,34.615059,-92.491338,2.6166666666666667,20663,20.5799999999999,1004,0509460,ALEXANDER,3.6923909170877973,BAUXITE,6.449585107615265
2024,AR,BUFFALO CITY,36.169075,-92.437942,3.533333333333333,26,0.18,144.4,0509700,GASSVILLE,13.610418505314177,COTTER,14.582700340348797
2024,AR,BULL SHOALS,36.37357,-92.591504,2.4833333333333334,1952,4.97,392.8,0509790,LAKEVIEW,4.7245825630443585,OAKLAND,9.817716318254746
2024,AR,CABOT,34.975106,-92.028288,2.7333333333333334,26569,20.76,1279.7999999999902,0510300,AUSTIN,4.914165737347046,WARD,7.7335756051523825
2024,AR,CADDO GAP,34.402494,-93.617881,4.183333333333334,39,0.4,97.5,0510330,NORMAN,8.286774489001711,BLACK SPRINGS,10.566900001526001
2024,AR,CADDO VALLEY,34.180746,-93.084597,2.6166666666666667,595,3.11,191.3,0510360,ARKADELPHIA,6.067347252712146,FRIENDSHIP,8.882858831072854
2024,AR,CALICO ROCK,36.121965,-92.125913,3.9833333333333334,888,4.81,184.599999999999,0510570,PINEVILLE,4.693410822230106,MOUNT OLIVE,13.593798110666706
2024,AR,CAMMACK VILLAGE,34.7808,-92.344976,2.85,778,0.28,2778.59999999999,0510780,LITTLE ROCK,6.2846645693256775,MAUMELLE,9.408214316206813
2024,AR,CAMPBELL STATION,35.667799,-91.253754,3.25,232,1.7,136.5,0510900,DIAZ,2.16672369776871,NEWPORT,5.286264985574502
2024,AR,CASA,35.024966,-93.045507,4.266666666666667,120,1.09,110.09999999999901,0511890,APLIN,8.665598118085166,ADONA,13.430846898930827
2024,AR,CASH,35.801157,-90.931648,2.95,280,0.37,756.7999999999989,0511920,EGYPT,7.517171522589971,BONO,16.98452189791073
2024,AR,CAULKSVILLE,35.301849,-93.867806,3.1666666666666665,154,1.36,113.2,0512190,RATCLIFF,1.9733699090140238,BRANCH,7.978320340311549
2024,AR,CAVE CITY,35.948169,-91.54675,4.15,1922,2.56,750.7999999999989,0512280,SIDNEY,11.826416380465218,EVENING SHADE,15.132383767954824
2024,AR,CENTER POINT,34.031828,-93.951166,4.05,179,1.7,105.299999999999,0512700,DIERKS,11.537835261325899,NASHVILLE,13.568717170655821
2024,AR,CENTER RIDGE,35.380707,-92.575626,4.266666666666667,290,9.52,30.5,0512790,SPRINGFIELD,12.134369394647285,DAMASCUS,15.028793352536093
2024,AR,CENTERVILLE,35.115702,-93.171461,4.3,283,3.15,89.7999999999999,0512940,OLA,10.519601788850924,DARDANELLE,12.30886111677995
2024,AR,CENTRAL CITY,35.336381,-94.238042,1.2166666666666666,461,2.28,202.199999999999,0513120,BARLING,3.4175290772030937,LAVACA,5.050464841640799
2024,AR,CHARLESTON,35.294515,-94.04835,2.7,2588,3.94,656.899999999999,0513300,BRANCH,8.5759910621683,LAVACA,12.835931498014721
2024,AR,CHEROKEE VILLAGE,36.291321,-91.569368,4.2,4780,21.3099999999999,224.3,0513450,HIGHLAND,5.064367289853974,ASH FLAT,6.940421134238578
2024,AR,CLARKSVILLE,35.453918,-93.481558,3.5,9381,19.1499999999999,489.89999999999895,0514140,LAMAR,7.940587932176741,MORRISON BLUFF,8.68668967929918
2024,AR,CLINTON,35.578981,-92.455735,4.283333333333333,2509,13.75,182.5,0514260,BEE BRANCH,13.853663391901462,SHIRLEY,14.73619079860483
2024,AR,COAL HILL,35.436892,-93.665193,3.216666666666667,820,2.96,277,0514500,HARTMAN,3.3523776087879016,ALIX,5.994843929162437
2024,AR,COLLEGE STATION,34.700535,-92.228432,2.033333333333333,469,1.1,426.39999999999895,0514860,SWEET HOME,4.030888318241229,WRIGHTSVILLE,8.912329495036449
2024,AR,CONCORD,35.66633,-91.860623,4.116666666666666,190,3.08,61.7,0515100,DRASCO,8.177546970462407,FLORAL,12.590828771318249
2024,AR,CONWAY,35.074404,-92.467004,3.933333333333333,64134,46.35999999999991,1383.4,0515190,MENIFEE,11.29932211313862,MAYFLOWER,12.578772730909632
2024,AR,CORINTH,35.069508,-93.420089,4.2,45,3.15,14.3,0515310,DANVILLE,3.2417673523402817,BELLEVILLE,3.3851102980149324
2024,AR,CORNING,36.413682,-90.583609,3.933333333333333,3227,3.7,872.2,0515460,KNOBEL,10.551612522042477,DATTO,13.179926260345418
2024,AR,COTTER,36.281898,-92.520821,3.066666666666667,886,2.45,361.6,0515490,GASSVILLE,3.0655899783872727,FLIPPIN,6.537389458667696
2024,AR,COVE,34.438983,-94.422321,4.1,319,1.62,196.9,0515700,HATFIELD,6.383023717675552,VANDERVOORT,8.430057404778895
2024,AR,CRYSTAL SPRINGS,34.524828,-93.333623,4.083333333333333,129,2.23,57.799999999999905,0516690,PEARCY,10.774154829307573,MOUNTAIN PINE,15.662797649263945
2024,AR,CUSHMAN,35.865844,-91.778081,4.2,433,4.08,106.09999999999901,0516930,BETHESDA,8.855174847262763,PLEASANT GROVE,12.666688105630449
2024,AR,DAISY,34.235924,-93.739193,4.1,88,1.45,60.7,0517140,KIRBY,8.015099168462871,NEWHOPE,12.796317400126934
2024,AR,DAMASCUS,35.367092,-92.410712,4.183333333333334,382,1.86,205.4,0517290,TWIN GROVES,4.237393395207644,GUY,8.041394270984776
